ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;ALEMÁN;5;139
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;CHINO;3;52
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;5;176
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;EUSKERA;1;10
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;FRANCÉS;9;227
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;INGLÉS;13;367
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;ITALIANO;4;114
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;JAPONÉS;1;36
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;PORTUGUÉS;3;34
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;RUSO;3;45
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;38
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;VALENCIANO;2;69
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;1;ÁRABE;3;39
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;ALEMÁN;4;69
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;CHINO;1;25
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;3;73
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;EUSKERA;1;8
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;FRANCÉS;6;118
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;INGLÉS;10;247
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;ITALIANO;3;51
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;JAPONÉS;1;31
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;PORTUGUÉS;1;9
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;RUSO;2;20
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;40
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;2;ÁRABE;1;13
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;3;CHINO;1;19
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;3;JAPONÉS;1;33
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;A2;NIVEL BÁSICO;3;ÁRABE;1;8
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;ALEMÁN;3;54
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;CHINO;1;9
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;122
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;EUSKERA;1;5
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;FRANCÉS;4;75
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;INGLÉS;14;448
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;ITALIANO;2;42
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;JAPONÉS;1;23
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;PORTUGUÉS;1;11
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;RUSO;1;12
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;VALENCIANO;2;41
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;1;ÁRABE;1;7
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;ALEMÁN;2;46
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;EUSKERA;1;11
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;FRANCÉS;3;54
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;INGLÉS;12;264
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;RUSO;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;2;ÁRABE;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B1;NIVEL INTERMEDIO;3;CHINO;1;8
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;18
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;CHINO;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;92
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;48
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;INGLÉS;15;405
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;ITALIANO;2;33
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;PORTUGUÉS;1;9
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;RUSO;1;4
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;63
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;18
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;FRANCÉS;2;33
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;INGLÉS;11;276
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;ITALIANO;1;29
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;PORTUGUÉS;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;B2;NIVEL INTERMEDIO;2;ÁRABE;1;3
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;ALEMÁN;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;53
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;FRANCÉS;1;22
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;INGLÉS;13;304
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;ITALIANO;1;11
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;PORTUGUÉS;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;1;VALENCIANO;2;52
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;2;ALEMÁN;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;2;FRANCÉS;1;16
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C1;NIVEL AVANZADO;2;INGLÉS;10;185
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;1;ALEMÁN;1;8
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;37
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;1;INGLÉS;3;58
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;1;VALENCIANO;2;45
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;2;ALEMÁN;1;7
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;2;INGLÉS;3;59
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;C2;NIVEL AVANZADO;2;VALENCIANO;1;25
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;2;12
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;CHINO;1;6
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;3;38
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;4;7
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;12;113
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;1
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;PORTUGUÉS;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;RUSO;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;2;3
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ÁRABE;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;1;2
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;2;7
2021;03011136;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ITALIANO;1;2
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;ALEMÁN;3;83
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;FRANCÉS;6;142
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;INGLÉS;12;179
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;ITALIANO;4;83
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;JAPONÉS;2;65
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;2;22
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;VALENCIANO;2;48
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;1;ÁRABE;2;24
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;ALEMÁN;3;39
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;FRANCÉS;3;54
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;INGLÉS;11;237
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;ITALIANO;3;47
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;JAPONÉS;1;27
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;25
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;2;ÁRABE;1;10
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;3;JAPONÉS;1;25
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;A2;NIVEL BÁSICO;3;ÁRABE;1;4
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;ALEMÁN;3;42
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;FRANCÉS;3;64
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;INGLÉS;16;436
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;ITALIANO;2;20
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;23
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;1;ÁRABE;1;3
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;10
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;32
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;2;INGLÉS;12;269
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B1;NIVEL INTERMEDIO;2;ÁRABE;1;4
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;12
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;18
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;INGLÉS;12;292
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;ITALIANO;1;5
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;62
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;1;ÁRABE;1;3
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;12
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;24
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;2;INGLÉS;10;247
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;2;ITALIANO;1;19
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;B2;NIVEL INTERMEDIO;2;ÁRABE;1;5
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;1;FRANCÉS;1;10
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;1;INGLÉS;8;187
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;1;ITALIANO;1;14
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;1;VALENCIANO;2;52
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;2;ALEMÁN;1;8
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;2;FRANCÉS;1;6
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C1;NIVEL AVANZADO;2;INGLÉS;6;90
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C2;NIVEL AVANZADO;1;INGLÉS;2;51
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C2;NIVEL AVANZADO;1;VALENCIANO;3;48
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C2;NIVEL AVANZADO;2;INGLÉS;1;21
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;C2;NIVEL AVANZADO;2;VALENCIANO;2;27
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;4;16
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;9;99
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;2
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;4;50
2021;03012359;03;ALICANTE/ALACANT;03065;ELX/ELCHE;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ÁRABE;2;3
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;ALEMÁN;4;58
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;5;175
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;FRANCÉS;4;80
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;INGLÉS;8;241
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;RUSO;1;33
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;1;VALENCIANO;2;40
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;2;ALEMÁN;2;36
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;4;125
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;2;FRANCÉS;2;39
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;2;INGLÉS;6;138
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;A2;NIVEL BÁSICO;2;RUSO;1;10
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;23
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;121
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;31
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;INGLÉS;7;169
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;RUSO;1;12
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;1;VALENCIANO;2;20
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;13
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;19
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;2;INGLÉS;6;118
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B1;NIVEL INTERMEDIO;2;RUSO;1;16
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;14
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;53
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;1;INGLÉS;3;81
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;27
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;11
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;B2;NIVEL INTERMEDIO;2;INGLÉS;3;68
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C1;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;26
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C1;NIVEL AVANZADO;1;INGLÉS;2;52
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C1;NIVEL AVANZADO;1;VALENCIANO;1;24
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C1;NIVEL AVANZADO;2;INGLÉS;1;20
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C2;NIVEL AVANZADO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;13
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C2;NIVEL AVANZADO;1;VALENCIANO;1;18
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C2;NIVEL AVANZADO;2;INGLÉS;1;16
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;C2;NIVEL AVANZADO;2;VALENCIANO;1;7
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;3;52
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;3;43
2021;03015579;03;ALICANTE/ALACANT;03133;TORREVIEJA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;1;8
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;ALEMÁN;3;46
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;4;140
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;FRANCÉS;3;69
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;INGLÉS;7;173
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;ITALIANO;3;35
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;12
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;1;VALENCIANO;1;34
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;ALEMÁN;3;21
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;3;60
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;FRANCÉS;3;42
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;INGLÉS;5;83
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;ITALIANO;2;14
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;19
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;11
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;3;73
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;26
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;INGLÉS;9;200
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;ITALIANO;1;7
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;14
2021;03016161;03;ALICANTE/ALACANT;03031;BENIDORM;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;16
